1356, 7058 
755, 7058 
1171, 7059 
1356, 7059 
755, 7059 
1171, 7072 
1356, 7072 
755, 7072 
308, 7855 
466, 7855 
1435, 7855 
1436, 7726 
520, 7726 
1436, 7852 
520, 7852 
1437, 7843 
1438, 7843 
1439, 6949 
739, 6949 
388, 6949 
368, 6949 
54, 6949 
1439, 7719 
739, 7719 
388, 7719 
368, 7719 
54, 7719 
1439, 7814 
739, 7814 
388, 7814 
368, 7814 
54, 7814 
618, 1251 
1440, 1251 
1141, 178 
583, 178 
1141, 7102 
583, 7102 
1141, 72 
583, 72 
1141, 7723 
583, 7723 
1141, 7748 
583, 7748 
1141, 7749 
583, 7749 
1141, 7807 
583, 7807 
754, 6765 
1441, 6765 
947, 7722 
1155, 7722 
947, 7756 
1155, 7756 
7106, 174 
201, 174 
121, 174 
7106, 7067 
201, 7067 
121, 7067 
7106, 7871 
201, 7871 
121, 7871 
378, 1185 
1444, 1185 
1059, 2026 
1449, 2026 
1059, 6947 
1449, 6947 
1059, 7757 
1449, 7757 
1349, 7059 
709, 7059 
1349, 844 
709, 844 
876, 1018 
485, 1018 
876, 200 
485, 200 
876, 2821 
485, 2821 
876, 291 
485, 291 
876, 338 
485, 338 
876, 590 
485, 590 
876, 7699 
485, 7699 
876, 7777 
485, 7777 
876, 792 
485, 792 
876, 884 
485, 884 
1450, 558 
1450, 7067 
1450, 7068 
1450, 9291 
1112, 7067 
325, 7067 
1451, 7072 
755, 7072 
1456, 1586 
770, 1586 
1457, 1586 
1456, 309 
770, 309 
1457, 309 
1458, 26 
632, 26 
1458, 6975 
632, 6975 
1458, 7811 
632, 7811 
833, 7756 
780, 7756 
1459, 7756 
1410, 7756 
732, 7756 
202, 99 
203, 99 
204, 99 
405, 6765 
754, 6765 
1464, 2260 
863, 2260 
1185, 7059 
395, 7059 
1185, 7759 
395, 7759 
1185, 7827 
395, 7827 
229, 1698 
229, 632 
552, 7722 
844, 1213 
844, 2260 
844, 7856 
205, 2449 
206, 2449 
205, 2713 
206, 2713 
205, 489 
206, 489 
205, 670 
206, 670 
205, 7776 
206, 7776 
1466, 7065 
1467, 7065 
1468, 7065 
1466, 7066 
1467, 7066 
1468, 7066 
1466, 7735 
1467, 7735 
1468, 7735 
1466, 7755 
1467, 7755 
1468, 7755 
1342, 792 
293, 792 
780, 7756 
1472, 7756 
1473, 1221 
1474, 1221 
1473, 395 
1474, 395 
1473, 482 
1474, 482 
876, 1016 
876, 1018 
876, 2530 
876, 485 
4, 7721 
1478, 7721 
4, 7722 
1478, 7722 
4, 7735 
1478, 7735 
4, 7756 
1478, 7756 
1480, 6962 
1064, 6962 
1481, 6962 
1480, 7825 
1064, 7825 
1481, 7825 
1370, 1019 
1370, 632 
1370, 7871 
976, 2965 
1253, 2965 
976, 371 
1253, 371 
330, 6338 
1020, 6338 
1201, 6338 
757, 7748 
7104, 7731 
211, 7731 
212, 7731 
213, 7731 
214, 7731 
7105, 7731 
1485, 1567 
94, 1567 
1485, 1568 
94, 1568 
1200, 7827 
1451, 7827 
1488, 7748 
21, 7748 
1066, 7748 
530, 7748 
632, 1019 
632, 229 
632, 6975 
632, 7811 
1490, 7067 
325, 7067 
1491, 7067 
1492, 2746 
1151, 2746 
309, 2746 
1197, 1290 
1493, 1290 
1497, 7793 
1201, 6338 
330, 6338 
754, 6765 
632, 6765 
754, 7811 
632, 7811 
217, 6949 
53, 6949 
217, 7719 
53, 7719 
182, 53 
1508, 53 
1510, 2551 
26, 2551 
1511, 2551 
218, 320 
358, 1446 
1515, 1446 
1516, 1446 
358, 41 
1515, 41 
1516, 41 
53, 7067 
1517, 7067 
53, 7068 
1517, 7068 
1425, 7807 
329, 7807 
618, 253 
1523, 6333 
1523, 7811 
219, 905 
40, 905 
43, 905 
739, 2260 
1526, 2260 
739, 7856 
1526, 7856 
293, 1342 
1529, 1342 
293, 562 
1529, 562 
293, 792 
1529, 792 
1530, 8996 
1531, 8996 
1019, 2321 
330, 2321 
1019, 6338 
330, 6338 
1019, 7811 
330, 7811 
1285, 1019 
330, 1019 
1285, 6338 
330, 6338 
1532, 41 
1533, 41 
54, 41 
1532, 424 
1533, 424 
54, 424 
1532, 748 
1533, 748 
54, 748 
1532, 7777 
1533, 7777 
54, 7777 
770, 6952 
54, 6952 
770, 7777 
54, 7777 
1537, 7074 
828, 7074 
721, 7074 
1537, 7806 
828, 7806 
721, 7806 
388, 7811 
632, 7811 
739, 7811 
1541, 890 
1542, 282 
1543, 282 
1544, 282 
1545, 140 
1546, 140 
418, 140 
1545, 2484 
1546, 2484 
418, 2484 
1545, 6700 
1546, 6700 
418, 6700 
1545, 6952 
1546, 6952 
418, 6952 
221, 602 
734, 7817 
1549, 7817 
1550, 7817 
735, 7817 
734, 7856 
1549, 7856 
1550, 7856 
735, 7856 
1283, 7759 
844, 7759 
422, 7843 
1552, 7843 
1553, 7843 
863, 172 
1554, 172 
1555, 172 
230, 172 
863, 2260 
1554, 2260 
1555, 2260 
230, 2260 
222, 121 
7103, 121 
222, 341 
7103, 341 
887, 6348 
646, 6348 
1559, 6348 
1560, 6348 
887, 758 
646, 758 
1559, 758 
1560, 758 
1283, 140 
1283, 191 
1283, 471 
1311, 6949 
1561, 6949 
1456, 6949 
1310, 6949 
1562, 6949 
1563, 6949 
54, 6949 
1311, 7719 
1561, 7719 
1456, 7719 
1310, 7719 
1562, 7719 
1563, 7719 
54, 7719 
1081, 632 
1033, 632 
1081, 6952 
1033, 6952 
1567, 1485 
1568, 1485 
1567, 3266 
1568, 3266 
1567, 7720 
1568, 7720 
1567, 792 
1568, 792 
224, 399 
225, 399 
226, 399 
224, 4477 
225, 4477 
226, 4477 
224, 6997 
225, 6997 
226, 6997 
224, 7871 
225, 7871 
226, 7871 
1577, 7815 
1282, 7815 
734, 7815 
1579, 1961 
248, 9291 
966, 9291 
1523, 2352 
1485, 1567 
1485, 1568 
1485, 3266 
1485, 7720 
1485, 792 
736, 1581 
1582, 1581 
736, 1933 
1582, 1933 
736, 2010 
1582, 2010 
736, 253 
1582, 253 
736, 473 
1582, 473 
736, 575 
1582, 575 
736, 6348 
1582, 6348 
736, 646 
1582, 646 
736, 708 
1582, 708 
736, 710 
1582, 710 
916, 1147 
916, 43 
916, 6907 
1573, 1787 
326, 1787 
1573, 325 
326, 325 
1573, 7068 
326, 7068 
969, 6487 
968, 6487 
1584, 2647 
1585, 2647 
308, 1578 
466, 1578 
1435, 1578 
308, 2300 
466, 2300 
1435, 2300 
308, 41 
466, 41 
1435, 41 
308, 7855 
466, 7855 
1435, 7855 
308, 962 
466, 962 
1435, 962 
1587, 2300 
41, 2300 
1587, 6844 
41, 6844 
230, 2990 
715, 2990 
7005, 2990 
230, 43 
715, 43 
7005, 43 
863, 2260 
863, 3986 
863, 7856 
228, 7077 
7120, 7077 
228, 9291 
7120, 9291 
1588, 1169 
1588, 191 
1588, 797 
1588, 798 
1588, 799 
1410, 423 
1472, 423 
1410, 6548 
1472, 6548 
1410, 732 
1472, 732 
1410, 7756 
1472, 7756 
1590, 7759 
1185, 7759 
1590, 7827 
1185, 7827 
1458, 2551 
26, 2551 
1458, 386 
26, 386 
1458, 632 
26, 632 
1173, 7000 
1355, 7000 
1103, 1388 
1103, 146 
1103, 26 
1103, 7013 
1103, 9291 
1285, 6338 
330, 6338 
1285, 6546 
330, 6546 
1285, 7070 
330, 7070 
1596, 7811 
1597, 7811 
632, 7811 
1598, 632 
1599, 632 
1600, 632 
1266, 632 
1598, 7811 
1599, 7811 
1600, 7811 
1266, 7811 
1601, 343 
1602, 21 
1603, 21 
1602, 7068 
1603, 7068 
1602, 769 
1603, 769 
1602, 7766 
1603, 7766 
1602, 7811 
1603, 7811 
1602, 97 
1603, 97 
886, 1171 
1050, 1171 
886, 7759 
1050, 7759 
886, 7791 
1050, 7791 
886, 7792 
1050, 7792 
886, 7793 
1050, 7793 
1604, 7067 
1605, 7067 
325, 7067 
1604, 9291 
1605, 9291 
325, 9291 
1037, 7871 
1606, 7871 
448, 7871 
1610, 1037 
530, 1037 
1610, 1606 
530, 1606 
1610, 448 
530, 448 
1610, 7871 
530, 7871 
231, 26 
231, 6 
231, 7778 
1200, 1028 
1451, 1028 
1200, 1274 
1451, 1274 
1200, 7009 
1451, 7009 
1200, 7759 
1451, 7759 
1200, 7827 
1451, 7827 
1171, 6338 
1612, 6338 
1019, 6338 
330, 6338 
1171, 7811 
1612, 7811 
1019, 7811 
330, 7811 
850, 7113 
1613, 7113 
819, 7113 
850, 7755 
1613, 7755 
819, 7755 
850, 7768 
1613, 7768 
819, 7768 
850, 7801 
1613, 7801 
819, 7801 
1614, 7748 
1614, 7807 
1287, 7729 
106, 7729 
1616, 1020 
1616, 124 
1616, 1670 
1616, 2989 
1616, 2990 
1616, 329 
1616, 330 
1616, 53 
1616, 6338 
1616, 7005 
1616, 7765 
1616, 7871 
1618, 2260 
1464, 2260 
863, 2260 
1618, 7811 
1464, 7811 
863, 7811 
1618, 7856 
1464, 7856 
863, 7856 
1619, 1670 
1620, 1670 
1621, 1441 
1622, 1441 
1621, 325 
1622, 325 
1621, 6446 
1622, 6446 
1621, 754 
1622, 754 
1621, 964 
1622, 964 
1623, 7065 
1415, 7065 
1623, 72 
1415, 72 
998, 7807 
1624, 7807 
998, 9291 
1624, 9291 
1625, 1441 
1626, 1441 
1627, 1441 
1628, 1441 
1625, 1622 
1626, 1622 
1627, 1622 
1628, 1622 
1625, 325 
1626, 325 
1627, 325 
1628, 325 
1625, 6446 
1626, 6446 
1627, 6446 
1628, 6446 
1625, 754 
1626, 754 
1627, 754 
1628, 754 
1625, 964 
1626, 964 
1627, 964 
1628, 964 
1530, 8996 
1629, 7068 
1630, 7068 
1602, 7068 
1632, 1028 
1633, 1028 
1403, 1838 
1403, 2154 
1634, 1947 
1634, 2766 
1634, 7077 
1634, 7120 
1163, 7071 
1163, 7811 
754, 6765 
1640, 6765 
1050, 7069 
1050, 7766 
1050, 7793 
1050, 7811 
1646, 124 
1646, 140 
1646, 329 
1646, 485 
1646, 53 
1647, 152 
1483, 152 
1647, 154 
1483, 154 
1649, 7056 
1650, 7056 
1397, 7056 
1649, 7827 
1650, 7827 
1397, 7827 
1649, 7828 
1650, 7828 
1397, 7828 
1649, 7856 
1650, 7856 
1397, 7856 
1656, 1567 
94, 1567 
1485, 1567 
1657, 1567 
1656, 1568 
94, 1568 
1485, 1568 
1657, 1568 
1656, 3266 
94, 3266 
1485, 3266 
1657, 3266 
1656, 7720 
94, 7720 
1485, 7720 
1657, 7720 
1540, 4716 
698, 4716 
1624, 9291 
998, 9291 
1660, 9291 
1661, 2997 
739, 2997 
485, 7699 
1662, 7699 
1185, 7699 
485, 7807 
1662, 7807 
1185, 7807 
485, 7827 
1662, 7827 
1185, 7827 
906, 1386 
1664, 1386 
446, 1386 
1665, 7058 
1666, 7058 
458, 7058 
1545, 6952 
418, 6952 
1490, 1491 
1490, 9019 
1668, 6338 
330, 6338 
1545, 6952 
418, 6952 
1259, 672 
1669, 672 
1670, 2989 
1671, 2989 
1672, 2989 
1670, 7005 
1671, 7005 
1672, 7005 
1472, 333 
303, 333 
1410, 333 
732, 333 
1472, 7023 
303, 7023 
1410, 7023 
732, 7023 
1472, 7748 
303, 7748 
1410, 7748 
732, 7748 
1472, 7755 
303, 7755 
1410, 7755 
732, 7755 
1472, 7756 
303, 7756 
1410, 7756 
732, 7756 
1472, 7758 
303, 7758 
1410, 7758 
732, 7758 
632, 7811 
1682, 7811 
1683, 7722 
552, 7722 
1684, 7722 
1370, 1020 
324, 1020 
1370, 6546 
324, 6546 
1370, 7070 
324, 7070 
1690, 2178 
1691, 2178 
1692, 2178 
7111, 1503 
26, 1503 
7111, 1543 
26, 1543 
7111, 2581 
26, 2581 
7111, 27 
26, 27 
7111, 7100 
26, 7100 
7111, 722 
26, 722 
7111, 7843 
26, 7843 
7111, 7959 
26, 7959 
1697, 2300 
1698, 2300 
1699, 2300 
41, 2300 
1020, 2260 
121, 2260 
1020, 7811 
121, 7811 
1702, 174 
1703, 174 
1702, 423 
1703, 423 
1431, 7808 
1704, 1446 
41, 1446 
1321, 1417 
1253, 1417 
1705, 6487 
968, 6487 
191, 9291 
1707, 7047 
1708, 7047 
1709, 7047 
1710, 7047 
1711, 7047 
1712, 7047 
1707, 7048 
1708, 7048 
1709, 7048 
1710, 7048 
1711, 7048 
1712, 7048 
1707, 7807 
1708, 7807 
1709, 7807 
1710, 7807 
1711, 7807 
1712, 7807 
1713, 1707 
1551, 1707 
1507, 1707 
1713, 1708 
1551, 1708 
1507, 1708 
1713, 1709 
1551, 1709 
1507, 1709 
1713, 1710 
1551, 1710 
1507, 1710 
1713, 1711 
1551, 1711 
1507, 1711 
1713, 1712 
1551, 1712 
1507, 1712 
1713, 7047 
1551, 7047 
1507, 7047 
1713, 7048 
1551, 7048 
1507, 7048 
1713, 7807 
1551, 7807 
1507, 7807 
1716, 7766 
1717, 7766 
281, 282 
1719, 282 
524, 282 
281, 7074 
1719, 7074 
524, 7074 
281, 7077 
1719, 7077 
524, 7077 
281, 7120 
1719, 7120 
524, 7120 
281, 7844 
1719, 7844 
524, 7844 
585, 2228 
1720, 7755 
1472, 7755 
1410, 7755 
1282, 7755 
1721, 7755 
1722, 7755 
1720, 7757 
1472, 7757 
1410, 7757 
1282, 7757 
1721, 7757 
1722, 7757 
1717, 7766 
1716, 7766 
1733, 1805 
755, 1805 
709, 1805 
1733, 7072 
755, 7072 
709, 7072 
1103, 9291 
1200, 709 
1738, 7072 
1477, 7072 
755, 7072 
969, 6338 
1739, 6338 
330, 6338 
678, 9291 
283, 1217 
1004, 1217 
283, 140 
1004, 140 
283, 1505 
1004, 1505 
283, 2478 
1004, 2478 
283, 284 
1004, 284 
283, 293 
1004, 293 
283, 46 
1004, 46 
283, 489 
1004, 489 
283, 53 
1004, 53 
283, 67 
1004, 67 
283, 7064 
1004, 7064 
283, 7735 
1004, 7735 
283, 7757 
1004, 7757 
1744, 6765 
754, 6765 
7074, 7120 
7075, 7120 
7076, 7120 
7077, 7120 
7074, 830 
7075, 830 
7076, 830 
7077, 830 
1745, 2260 
1091, 2260 
1745, 3986 
1091, 3986 
1745, 630 
1091, 630 
1745, 7811 
1091, 7811 
1745, 7856 
1091, 7856 
937, 7843 
1748, 7843 
1030, 2681 
54, 2681 
1030, 333 
54, 333 
646, 6348 
1749, 6348 
1431, 6348 
646, 7808 
1749, 7808 
1431, 7808 
1750, 164 
485, 164 
1751, 164 
1431, 7808 
1749, 7808 
1752, 1826 
458, 1826 
1752, 7058 
458, 7058 
1416, 7736 
1415, 7736 
1416, 7814 
1415, 7814 
1019, 2321 
253, 2321 
1019, 7756 
253, 7756 
1753, 9291 
1754, 1046 
736, 1046 
1754, 708 
736, 708 
1754, 710 
736, 710 
1754, 732 
736, 732 
1754, 758 
736, 758 
1754, 7775 
736, 7775 
1754, 976 
736, 976 
1758, 7744 
1759, 7744 
708, 2449 
754, 2449 
708, 6765 
754, 6765 
708, 7067 
754, 7067 
708, 7068 
754, 7068 
708, 7069 
754, 7069 
755, 1020 
1764, 1020 
755, 7072 
1764, 7072 
1661, 2997 
739, 2997 
1765, 2997 
252, 1417 
253, 1417 
1770, 989 
1771, 7807 
75, 7807 
1771, 7810 
75, 7810 
293, 792 
1784, 792 
1705, 6487 
1739, 6487 
968, 6487 
1560, 1559 
646, 1559 
1331, 1559 
1560, 758 
646, 758 
1331, 758 
1786, 1346 
764, 1346 
1786, 6848 
764, 6848 
1786, 7855 
764, 7855 
1786, 828 
764, 828 
388, 739 
632, 739 
388, 7811 
632, 7811 
1787, 1083 
1570, 1083 
1787, 1346 
1570, 1346 
1787, 1572 
1570, 1572 
1787, 1573 
1570, 1573 
1787, 1574 
1570, 1574 
1787, 1576 
1570, 1576 
1787, 6848 
1570, 6848 
1787, 7833 
1570, 7833 
1787, 7855 
1570, 7855 
1787, 828 
1570, 828 
1008, 7065 
1374, 7065 
819, 7065 
229, 7811 
632, 7811 
97, 9291 
256, 9291 
1788, 1753 
1789, 1753 
679, 1753 
1788, 1766 
1789, 1766 
679, 1766 
1790, 1020 
1791, 1020 
121, 1020 
1790, 7871 
1791, 7871 
121, 7871 
1472, 7756 
646, 7756 
1410, 7756 
575, 7756 
708, 2449 
1201, 2449 
1621, 1450 
585, 1450 
1621, 558 
585, 558 
1621, 6446 
585, 6446 
1103, 1167 
1103, 1450 
1793, 1028 
1794, 1028 
1026, 1028 
1793, 7009 
1794, 7009 
1026, 7009 
1793, 7059 
1794, 7059 
1026, 7059 
1793, 7856 
1794, 7856 
1026, 7856 
257, 2989 
258, 2989 
94, 2989 
257, 7074 
258, 7074 
94, 7074 
257, 7075 
258, 7075 
94, 7075 
1795, 1028 
1185, 1028 
1666, 7058 
1796, 7058 
1797, 7058 
458, 7058 
1666, 7744 
1796, 7744 
1797, 7744 
458, 7744 
1666, 7756 
1796, 7756 
1797, 7756 
458, 7756 
1666, 7757 
1796, 7757 
1797, 7757 
458, 7757 
990, 630 
41, 630 
1798, 7067 
325, 7067 
1799, 7067 
326, 7067 
1798, 7068 
325, 7068 
1799, 7068 
326, 7068 
1311, 6949 
1310, 6949 
1800, 6949 
1801, 6949 
1802, 6949 
54, 6949 
1311, 7719 
1310, 7719 
1800, 7719 
1801, 7719 
1802, 7719 
54, 7719 
1410, 1929 
1803, 1929 
1472, 1929 
1410, 2300 
1803, 2300 
1472, 2300 
1410, 6882 
1803, 6882 
1472, 6882 
1410, 7756 
1803, 7756 
1472, 7756 
1410, 843 
1803, 843 
1472, 843 
1804, 558 
585, 558 
4, 7756 
1026, 7009 
1185, 7009 
1805, 7009 
755, 7009 
259, 348 
260, 348 
1464, 2260 
1091, 2260 
1464, 6477 
1091, 6477 
1464, 6870 
1091, 6870 
1464, 7856 
1091, 7856 
385, 7744 
1806, 7744 
1807, 7744 
1808, 6962 
1809, 6962 
1808, 7825 
1809, 7825 
1050, 1091 
1599, 1091 
1050, 1464 
1599, 1464 
1050, 2260 
1599, 2260 
1050, 6477 
1599, 6477 
1050, 6870 
1599, 6870 
