paper_id,author_id
4904,2228
4904,6866
4905,1834
4905,2278
4905,330
4905,3602
4905,3669
4905,6338
4905,7056
4905,8585
4906,1901
4906,2559
4906,2699
4906,3072
4906,3174
4906,3282
4906,4091
4906,4263
4906,4465
4906,4538
4906,476
4906,5193
4906,5231
4906,5404
4906,5460
4906,5461
4906,6337
4906,6348
4906,646
4906,6485
4906,6704
4906,7287
4906,801
4906,8079
4906,8329
4907,2139
4907,2228
4907,2286
4907,3842
4908,1251
4908,1253
4908,1417
4908,710
4908,758
4911,2300
4911,3773
4911,5495
4911,7997
4911,817
4912,1998
4912,5108
4912,646
4914,6887
4914,7005
4915,1989
4915,2010
4915,2150
4915,2220
4915,2964
4915,2965
4915,3765
4915,3963
4915,6736
4915,6875
4915,6994
4915,7232
4915,8164
4916,2268
4917,6886
4918,2571
4918,3642
4918,4865
4918,6885
4918,7067
4918,7068
4919,5277
4919,9291
492,378
492,7067
492,7068
492,7069
4920,2977
4920,7758
4921,1173
4921,1355
4921,2206
4921,2207
4921,2219
4921,2830
4921,3242
4921,429
4921,6365
4921,7704
4922,2252
4922,6363
4923,2852
4924,1707
4924,2383
4925,5522
4926,7758
4927,2514
4927,7292
4930,2300
4930,3393
4931,2300
4932,2631
4932,4767
4932,7755
4932,7918
4933,1196
4933,2966
4933,388
4933,6348
4933,646
4934,1355
4934,2229
4934,2328
4934,2490
4934,3288
4934,3378
4934,3764
4934,3895
4934,3911
4934,4451
4934,4483
4934,4574
4934,4585
4934,4586
4934,4892
4934,5559
4934,6314
4934,6335
4934,6674
4934,7138
4934,7539
4934,9279
4935,2228
4935,7539
4937,1968
4937,2228
4937,3606
4937,4137
4937,6335
4937,6342
4938,1278
4938,1592
4938,1880
4938,205
4938,2139
4938,2467
4938,2592
4938,2629
4938,3323
4938,3537
4938,3602
4938,3606
4938,3618
4938,3658
4938,3842
4938,4137
4938,4475
4938,4552
4938,4632
4938,5126
4938,5178
4938,6335
4938,6337
4938,6353
4938,6726
4938,7222
4938,7990
4938,9279
4938,976
4939,330
4939,3453
4940,2228
4941,2228
4941,7758
4944,134
4944,2773
4944,4067
4944,4185
4945,2047
4945,4710
4945,6887
4946,2160
4946,3607
4946,3704
4946,5667
4946,789
4947,7994
4949,1185
4949,7056
4949,709
4949,8037
495,7756
4950,1965
4950,2947
4950,6559
4951,6836
4951,7864
4952,164
4953,6885
4954,2240
4954,2241
4954,2319
4954,2383
4954,2539
4954,2831
4954,3472
4954,3537
4954,3620
4954,3628
4954,3829
4954,4284
4954,4285
4954,4355
4954,4356
4954,4434
4954,4892
4954,4913
4954,5201
4954,5557
4954,6466
4954,6691
4954,7301
4954,8164
4954,8284
4954,8503
4954,8586
4954,9093
4955,1251
4955,2220
4955,2592
4955,3386
4955,3758
4955,3843
4955,4074
4955,4324
4955,5193
4955,5459
4955,7833
4955,817
4955,8662
4956,2246
4956,2629
4956,7758
4956,9291
4957,2228
4957,2246
4957,7756
4958,1167
4958,1298
4958,1648
4958,2383
4958,2416
4958,2559
4958,2907
4958,3640
4958,3758
4958,3778
4958,4074
4958,4106
4958,7158
4958,8045
4958,9291
496,43
496,7077
496,7120
4960,1355
4960,1814
4960,3129
4960,7158
4960,7621
4960,8022
4960,8534
4962,2187
4962,4400
4962,4652
4962,5417
4962,5442
4962,6886
4963,1266
4963,1441
4963,1630
4963,1814
4963,2223
4963,2231
4963,3093
4963,4635
4964,1019
4964,1201
4964,1523
4964,1543
4964,2019
4964,2199
4964,2328
4964,2379
4964,2977
4964,330
4964,3453
4964,3606
4964,3802
4964,4417
4964,5385
4964,6314
4964,6338
4964,641
4964,6487
4964,6561
4964,6879
4964,7542
4964,968
4965,2231
4965,4633
4967,1474
4967,1738
4967,1907
4967,2184
4967,2483
4967,3455
4967,3678
4967,4022
4967,4355
4967,4694
4967,5000
4967,5117
4967,5118
4967,549
4967,5510
4967,5567
4967,736
4967,7758
4968,1254
4968,1887
4968,1925
4968,2056
4968,2187
4968,2238
4968,248
4968,330
4968,3355
4968,3717
4968,3762
4968,4201
4968,5391
4968,6338
4968,6438
4968,6439
4968,6452
4968,6617
4968,7443
4968,858
4968,8912
4968,9291
4969,2056
4970,1278
4970,1345
4970,1357
4970,1853
4970,2040
4970,2093
4970,2449
4970,2560
4970,2561
4970,2636
4970,2662
4970,3387
4970,4125
4970,539
4970,6677
4970,6910
4972,1019
4972,1251
4972,1266
4972,1441
4972,1814
4972,1975
4972,2139
4972,2239
4972,2307
4972,2308
4972,330
4972,3304
4972,3386
4972,343
4972,3735
4972,3843
4972,4101
4972,4694
4972,4753
4972,4944
4972,5165
4972,5474
4972,6338
4972,6348
4972,6448
4972,646
4972,6649
4972,708
4972,7451
4972,754
4972,7722
4972,7833
4972,9019
4973,1621
4973,7067
4973,7068
4975,1253
4975,1278
4975,1417
4975,1901
4975,2093
4975,2572
4975,2678
4975,3386
4975,3480
4975,4682
4975,5165
4975,6397
4975,646
4975,6875
4975,6912
4975,8164
4976,3451
4977,2238
4978,2328
4978,7758
4979,2402
4979,6885
4980,330
4980,9291
4981,3840
4982,1853
4982,1975
4982,2238
4982,2514
4982,2608
4982,330
4982,3722
4982,3963
4982,4898
4982,5474
4982,6338
4982,6910
4982,6994
4982,9069
4983,1355
4983,2150
4983,2220
4983,2229
4983,2240
4983,2514
4983,2824
4983,2831
4983,3765
4983,3963
4983,4565
4983,5097
4983,6736
4983,6875
4983,6994
4983,7232
4983,8164
4983,8286
4983,9291
4984,2246
4984,9291
4985,2228
4986,2174
4986,2175
4986,6390
4987,6885
4987,8230
4988,2300
4989,2300
4989,5495
4989,7997
4989,817
4990,1355
4990,1441
4990,1701
4990,2198
4990,2978
4990,3140
4990,3537
4990,3606
4990,3620
4990,3804
4990,4484
4990,4675
4990,5126
4990,5385
4990,5554
4990,7222
4990,8518
4990,8661
4991,1115
4991,2272
4991,26
4991,642
4991,9291
4992,1483
4992,1670
4992,2160
4992,2268
4992,2486
4992,2587
4993,2160
4993,2356
4993,2391
4993,2499
4993,2500
4993,2587
4993,424
4993,5273
4994,1464
4994,6870
4994,7813
4995,1670
4995,2246
4995,3516
4997,2040
4997,3543
4997,3829
4997,3862
4997,4090
4997,4356
4997,5231
4997,5548
4997,6704
4997,7633
4997,8382
4997,8671
4998,1020
4998,1285
4998,1421
4998,3178
4998,4816
4998,4817
4998,5503
4998,5504
4998,5548
4998,5550
4998,6896
50,7742
500,41
500,43
500,7077
500,7120
5000,6660
5000,968
5001,7758
5003,2228
5003,2300
5004,121
5004,1215
5004,178
5004,1912
5004,200
5004,2095
5004,2238
5004,2595
5004,2966
5004,3239
5004,3292
5004,3382
5004,3474
5004,350
5004,3761
5004,3797
5004,3798
5004,4201
5004,4215
5004,4216
5004,4650
5004,4850
5004,5067
5004,6452
5004,6537
5004,7405
5004,7408
5004,7871
5004,8201
5004,9319
5005,1821
5005,4438
5005,5061
5007,2228
5007,2238
5007,6537
501,7828
5010,1046
5010,1251
5010,1278
5010,1573
5010,1834
5010,205
5010,2467
5010,3304
5010,4325
5010,4359
5010,758
5010,7927
5010,8412
5011,9115
5012,1251
5012,1952
5012,1998
5012,205
5012,2467
5012,2637
5012,330
5012,3426
5012,3451
5012,3453
5012,3606
5012,3630
5012,3631
5012,3906
5012,3963
5012,4395
5012,4475
5012,6338
5012,6342
5012,6346
5012,6393
5012,6421
5012,6866
5012,6875
5012,7262
5012,8027
5012,8382
5013,330
5013,3453
5013,6866
5013,8403
5013,9291
5015,9291
5016,2671
5016,3093
5016,539
5016,9014
5017,2629
5018,2246
5018,3781
5019,7758
502,625
502,9291
5020,1167
5020,121
5020,178
5020,1925
5020,1998
5020,2019
5020,2187
5020,2350
5020,253
5020,2570
5020,3050
5020,3323
5020,3959
5020,5103
5020,5132
5020,5463
5020,618
5020,640
5020,6530
5020,6535
5020,6879
5020,7005
5020,758
5020,7871
5020,9291
5020,944
5021,1198
5021,178
5021,1853
5021,1912
5021,1925
5021,2037
5021,2133
5021,2141
5021,2595
5021,3174
5021,3474
5021,350
5021,4275
5021,5479
5021,5480
5021,5569
5021,5600
5021,6910
5022,5161
5025,168
5025,6879
5025,7023
5025,7758
5026,1019
5026,1020
5026,1200
5026,1201
5026,1254
5026,1451
5026,3213
5026,330
5026,3452
5026,395
5026,4814
5026,485
5026,6338
5026,642
5026,6522
5026,6617
5026,7158
5026,7811
5026,7871
5026,8687
5027,1853
5027,4556
5027,5653
5027,6910
5028,1853
5028,6910
5029,121
5029,178
5029,1853
5029,2047
5029,2328
5029,2468
5029,2794
5029,2998
5029,3000
5029,3001
5029,3288
5029,3292
5029,3364
5029,3481
5029,3562
5029,385
5029,3959
5029,4093
5029,4485
5029,5088
5029,5653
5029,6314
5029,6529
5029,6530
5029,6899
5029,6910
5029,7293
5029,7381
5029,7408
5029,7871
5029,8064
5029,858
5029,8833
5030,2260
5030,7758
5030,8175
5031,7758
5032,178
5032,200
5032,3213
5032,3959
5032,4803
5032,4805
5032,4849
5032,5274
5032,6519
5032,7070
5032,7871
5033,2629
5033,5178
5033,9291
5034,2328
5036,2241
5036,2514
5036,2976
5036,3537
5036,3630
5036,3631
5036,4285
5036,4286
5036,4498
5036,5277
5036,7163
5037,2852
5038,2592
5038,330
5038,3537
5038,3907
5038,4552
5038,5119
5038,5124
5038,5126
5038,5241
5038,6452
5038,6548
5038,6988
5038,8252
5038,8938
5038,9069
5039,1254
5039,1370
5039,1853
5039,2458
5039,2592
5039,2794
5039,2854
5039,3054
5039,4074
5039,4090
5039,4324
5039,5065
5039,5084
5039,5099
5039,5479
5039,587
5039,6617
5039,6888
5039,6910
5039,7072
5039,7248
5039,755
5039,817
5039,8391
5039,8508
5039,8662
5039,9062
5039,9291
504,7701
504,7702
504,7831
5042,2383
5042,4140
5042,5125
5042,7067
5042,8028
5042,9291
5043,2057
5043,5442
5045,1020
5045,2187
5045,4626
5045,5209
5045,7542
5046,3538
5046,4137
5046,6887
5047,2300
5047,7798
5048,1020
5048,1188
5048,2044
5048,2238
5048,2328
5048,2683
5048,2847
5048,3161
5048,330
5048,3316
5048,4086
5048,4208
5048,4351
5048,4698
5048,5133
5048,5328
5048,5354
5048,562
5048,6314
5048,6338
5048,9200
5049,1020
505,1543
505,6333
5050,2160
5050,2356
5050,2587
5050,5273
5051,1761
5051,1762
5051,1869
5051,1952
5051,2143
5051,2160
5051,2263
5051,2356
5051,2391
5051,2591
5051,2780
5051,3510
5051,388
5051,4032
5051,424
5051,6866
5052,2211
5052,2212
5052,630
5052,7100
5052,7811
5052,7959
5052,9291
5053,9291
5056,1188
5056,1511
5056,2909
5056,3578
5056,6479
5056,739
5056,7589
5057,1756
5057,2803
5057,2840
5057,3433
5057,3509
5057,3719
5057,43
5057,4323
5057,5372
5057,618
5057,6844
5057,6852
5057,6854
5057,7074
5057,7075
5057,7076
5057,764
5057,992
5058,7856
5059,121
5059,1234
5059,1346
5059,1366
5059,1547
5059,1697
5059,1698
5059,1699
5059,178
5059,1853
5059,200
5059,219
5059,26
5059,2794
5059,2821
5059,2964
5059,2965
5059,3239
5059,3447
5059,3448
5059,3959
5059,4
5059,4042
5059,41
5059,4803
5059,4814
5059,5088
5059,5476
5059,5560
5059,5569
5059,5653
5059,618
5059,6529
5059,6530
5059,6906
5059,6907
5059,6910
5059,7408
5059,809
5059,916
5059,9291
506,168
506,7023
506,7113
506,7735
506,7757
506,7758
5060,647
5060,6768
5060,7811
5061,4067
5063,1318
5063,1794
5063,7857
5064,1438
5065,6836
5066,1503
5066,1930
5066,2114
5066,2139
5066,2187
5066,3388
5066,3401
5066,3452
5066,3805
5066,4400
5066,4652
5066,6886
5066,736
5066,8689
5067,1451
5067,1602
5067,1814
5067,2038
5067,2039
5067,2040
5067,2231
5067,2592
5067,4394
5067,4581
5067,6976
5068,6899
5069,5061
507,140
5071,7750
5072,2056
5072,2238
5073,1559
5073,1612
5073,1927
5073,1933
5073,1989
5073,2010
5073,2261
5073,2262
5073,2382
5073,2387
5073,2467
5073,2743
5073,2830
5073,2852
5073,2965
5073,330
5073,3426
5073,3510
5073,3602
5073,4042
5073,6338
5073,6342
5073,6348
5073,646
5073,758
5073,864
5073,9291
5073,976
5075,1820
5075,1880
5075,1901
5075,2049
5075,2118
5075,2139
5075,2220
5075,2222
5075,2559
5075,2581
5075,2629
5075,2732
5075,2847
5075,3408
5075,3556
5075,3557
5075,3574
5075,3593
5075,3601
5075,4294
5075,4523
5075,5151
5075,5194
5075,5491
5075,605
5075,6342
5075,6366
5075,6420
5075,758
5075,7605
5075,809
5075,8252
5075,8485
5075,8689
5075,8724
5075,9145
5075,976
5077,3240
5078,2268
5078,2402
5078,4140
5079,4035
508,7059
508,7788
508,7815
508,7816
508,8243
5080,6887
5081,1318
5081,3284
5081,4272
5082,2268
5083,2228
5083,9291
5084,2246
5084,6886
5085,2143
5085,2268
5085,7758
5085,7759
5086,121
5086,178
5086,1930
5086,1975
5086,200
5086,2019
5086,2143
5086,2184
5086,2231
5086,2238
5086,2263
5086,2595
5086,3050
5086,3114
5086,3213
5086,3292
5086,330
5086,3399
5086,3490
5086,3533
5086,3546
5086,3758
5086,3761
5086,3959
5086,4455
5086,4804
5086,5163
5086,5269
5086,5476
5086,5653
5086,6335
5086,6338
5086,6424
5086,6522
5086,6879
5086,7072
5086,755
5086,8085
5086,8217
5086,8657
5086,9176
5086,9193
5087,3393
5088,2483
5089,1020
5089,1254
5089,1612
5089,1670
5089,2264
5089,3032
5089,3122
5089,3123
5089,3124
5089,3125
5089,3284
5089,3546
5089,3605
5089,4208
5089,5385
5089,621
5089,6617
5089,7072
5089,755
5090,1925
5090,2003
5090,2160
5090,2587
5090,3062
5090,4126
5090,424
5092,2228
5093,2151
5093,6972
5094,1020
5094,1173
5094,1355
5094,1821
5094,1925
5094,2238
5094,2469
5094,2555
5094,2671
5094,3213
5094,330
5094,3674
5094,4090
5094,4201
5094,4831
5094,5274
5094,5397
5094,5510
5094,558
5094,6338
5094,6452
5094,7493
5094,8323
5094,858
5096,2268
5096,3161
5097,1531
5097,2174
5097,2175
5097,4325
5097,4346
5097,4483
5097,4981
5097,5250
5097,5676
5098,1904
5098,2049
5098,2150
5098,3600
5098,3765
5098,4113
5098,7539
5099,1523
5099,2824
5099,5491
51,2267
510,1253
510,253
5100,1072
5100,1501
5100,1844
5100,2049
5100,2831
5100,2852
5100,3012
5100,3451
5100,3602
5100,5303
5100,620
5100,6342
5100,6368
5100,6659
5100,865
5101,205
5101,2228
5101,2246
5101,8164
5102,1253
5102,1431
5102,1814
5102,1933
5102,2003
5102,2010
5102,2049
5102,2220
5102,2319
5102,253
5102,2699
5102,2819
5102,2976
5102,3535
5102,3619
5102,3895
5102,424
5102,4540
5102,5131
5102,6348
5102,646
5102,7158
5102,7259
5102,7664
5102,8195
5102,865
5104,330
5106,134
5106,1901
5106,2525
5106,2572
5106,3375
5106,3880
5106,3930
5106,4284
5106,4285
5106,4286
5106,6335
5106,6420
5106,6550
5106,6912
5106,6914
5106,7163
5107,1975
5107,4898
5107,9291
5108,9182
5109,1251
5109,3915
5109,4125
5109,6654
5109,6655
5109,7429
511,1310
5110,6651
5110,9182
5111,1491
5111,1630
5111,1880
5111,343
5111,4101
5111,4280
5111,53
5111,5589
5111,632
5111,6654
5111,6655
5111,8820
5112,5459
5114,1968
5114,2228
5114,3393
5115,4185
5116,1201
5116,2027
5116,2220
5116,2572
5116,2966
5116,3394
5116,3572
5116,3758
5116,5083
5116,5084
5116,5261
5116,5303
5116,5338
5116,5339
5116,6736
5116,6912
5116,6994
5116,8164
5117,1020
5117,1171
5117,121
5117,2595
5117,3764
5117,4229
5117,4233
5117,4483
5117,5010
5117,5225
5117,6415
5117,6589
5117,6609
5117,6630
5117,6836
5117,8369
5119,7758
5119,9291
512,168
512,7023
512,7113
512,7735
5121,2246
5122,2571
5123,7808
5125,1410
5125,2229
5125,2382
5125,2699
5125,2870
5125,3208
5125,4
5125,4389
5125,5020
5125,6882
5126,7798
5127,3284
5128,1188
5128,7758
5129,1185
5129,2228
5129,7758
513,7735
513,7757
5131,2629
5131,3341
5131,6374
5131,7857
5131,8284
5134,6887
5135,7857
5135,8284
5136,2228
5136,2268
5137,6914
514,6338
5141,1335
5141,1397
5141,1464
5141,1835
5141,1894
5141,2019
5141,2349
5141,2850
5141,3612
5141,3613
5141,3614
5141,3986
5141,4314
5141,5176
5141,632
5141,6477
5141,6531
5141,6870
5141,6879
5141,7758
5141,844
5141,863
5142,2592
5142,3758
5142,4807
5142,6885
5142,7811
5142,9291
5143,1266
5143,1441
5143,1602
5143,1814
5143,2038
5143,2039
5143,2040
5143,2592
5143,3309
5143,4011
5143,4817
5143,5220
5143,5311
5143,8442
5143,9295
5144,2484
5144,9291
5145,1251
5145,2940
5145,343
5145,3714
5145,4150
5145,4151
5145,5334
5145,6426
5145,710
5145,758
5145,7637
5145,8413
5146,3331
5146,3332
5146,5231
5146,6426
5146,8413
5147,3451
5147,8595
5148,1253
5148,1278
5148,1639
5148,2467
5148,2629
5148,2819
5148,3304
5148,3426
5148,3451
5148,3602
5148,3606
5148,3630
5148,3631
5148,3842
5148,4073
5148,4125
5148,4325
5148,5108
5148,5178
5148,5309
5148,5320
5148,5459
5148,6342
5148,6348
5148,646
5148,710
5148,976
5149,3401
5150,1251
5150,1253
5150,1278
5150,1320
5150,1834
5150,1901
5150,2139
5150,2239
5150,2262
5150,2416
5150,2449
5150,253
5150,2678
5150,3283
5150,3573
5150,3602
5150,3630
5150,3631
5150,3842
5150,3963
5150,4125
5150,4244
5150,4459
5150,5119
5150,5428
5150,5489
5150,5623
5150,6346
5150,710
5150,7142
5150,758
5150,7758
5150,9226
5153,9291
5154,2228
5155,4404
5155,8230
5156,1019
5156,2199
5156,2732
5156,2915
5156,3668
5156,3804
5156,3869
5156,4486
5156,4722
5156,4913
5156,6335
5156,6659
5157,6887
5158,2057
5158,7843
5160,1701
5160,1881
5160,2231
5160,2311
5160,2324
5160,2410
5160,2591
5160,4344
5160,4540
5160,4633
5160,4713
5160,4714
5160,4715
5160,5259
5160,5263
5160,5583
5160,6274
5160,6967
5160,7501
5160,8535
5161,174
5162,2947
5162,7758
5165,178
5165,1925
5165,2037
5165,3630
5165,4275
5165,4814
5165,5479
5165,5480
5165,5482
5165,6337
5165,6523
5165,7871
5165,976
5166,2268
5166,7758
5169,2228
5169,9291
517,7703
5170,7728
5171,8323
5174,1019
5174,1285
5174,1630
5174,1814
5174,2199
5174,2492
5174,2784
5174,3204
5174,3668
5174,4137
5174,4172
5174,4173
5174,4175
5174,4176
5174,4177
5174,4178
5174,539
5174,558
5174,7621
5175,1173
5175,2300
5176,2356
5177,2849
5177,4227
5177,4499
5177,7833
5178,1189
5178,3696
5178,3697
5179,2571
5180,6894
5180,7067
5180,7068
5180,7811
5181,6894
5182,2008
5182,3129
5182,3490
5182,7067
5182,7068
5184,6886
5184,7067
5184,7068
5185,3642
5185,7811
5186,1037
5186,1278
5186,1331
5186,1783
5186,1885
5186,1975
5186,2220
5186,2652
5186,4962
5186,4970
5186,4971
5186,6348
5186,646
5186,6765
5186,7146
5186,9045
5186,9291
5187,2484
5187,7068
5187,7811
5189,6886
5189,8447
5191,1312
5191,1331
5191,1573
5191,1602
5191,1814
5191,1853
5191,3735
5191,3736
5191,3737
5191,4227
5191,448
5191,4690
5191,4827
5191,5259
5191,632
5191,6910
5191,7833
5191,8424
5192,2228
5193,1388
5193,174
5193,2125
5193,2364
5193,3063
5193,3114
5193,4509
5193,4662
5193,4874
5193,6620
5193,7484
5193,7486
5194,1869
5194,2083
5194,424
5194,6949
5194,7719
5194,8538
5195,2338
5195,5523
5195,6776
5195,7449
5196,2268
5196,2571
5197,6886
5200,6819
5201,1350
5201,1555
5202,7205
5204,121
5204,146
5204,1853
5204,1912
5204,2816
5204,2827
5204,3174
5204,3282
5204,3593
5204,3959
5204,4114
5204,4163
5204,4171
5204,4275
5204,4630
5204,4905
5204,4906
5204,4907
5204,5335
5204,5476
5204,5479
5204,5480
5204,5481
5204,5482
5204,5483
5204,5485
5204,5486
5204,5636
5204,5653
5204,6605
5204,6796
5204,6798
5204,6910
5204,7287
5204,859
5204,8833
5206,7758
5207,178
5207,1947
5207,200
5207,2563
5207,3052
5207,3347
5207,3414
5207,3630
5207,3959
5207,4379
5207,4505
5207,5055
5207,5481
5207,5482
5207,5483
5207,5560
5207,5561
5207,5653
5207,583
5207,6337
5207,6525
5207,6886
5207,976
5208,6886
5208,7293
5209,1912
5210,2402
5211,2228
5211,7756
5211,7758
5212,1443
5212,1940
5212,2300
5212,7758
5214,2228
5214,6886
5214,7315
5214,7756
5215,1161
5215,1201
5215,1834
5215,1912
5215,1989
5215,2134
5215,2139
5215,2467
5215,2636
5215,3490
5215,3506
5215,3740
5215,4540
5215,539
5215,5569
5215,6537
5215,710
5215,758
5215,9226
5215,976
5216,1523
5216,1819
5216,1880
5216,2458
5216,2559
5216,2591
5216,2631
5216,2903
5216,3295
5216,3510
5216,4090
5216,4498
5216,4773
5216,5099
5216,5193
5216,605
5216,6988
5216,8026
5216,809
5216,8252
5216,9069
5216,9145
522,89
5220,2260
5220,3986
5220,7803
5220,7811
5222,2268
5222,6885
5222,7058
5224,4433
5226,6420
5226,7728
5227,1020
5227,1188
5227,1198
5227,1449
5227,1523
5227,178
5227,2458
5227,2595
5227,3050
5227,3213
5227,3959
5227,4022
5227,4805
5227,5118
5227,5385
5227,5479
5227,5480
5227,5482
5227,5653
5227,6523
5227,6535
5227,6581
5227,6685
5227,6768
5227,7192
5227,7288
5227,7298
5227,7405
5227,7871
5227,8131
5228,3453
5228,6342
5228,7058
5228,976
5229,1278
5229,1501
5229,1592
5229,205
5229,3093
5229,3602
5229,4201
5229,5541
5229,6337
5229,6637
5229,7269
5229,7677
523,7006
523,7102
523,7723
523,7748
523,7749
523,7803
5230,1074
5230,121
5230,1765
5230,1925
5230,2187
5230,2350
5230,331
5230,739
5230,7589
5230,770
5230,8097
5230,9291
5231,7758
5232,2328
5232,5672
5233,2228
5233,2587
5234,4903
5234,5540
5234,6289
5234,8126
5235,2947
5237,1020
5237,1143
5237,1361
5237,1582
5237,1912
5237,2549
5237,2650
5237,2978
5237,3394
5237,3407
5237,5654
5237,6624
5237,7140
5237,736
5238,2228
5238,2629
5238,3451
5238,3602
5238,3842
5238,6342
5238,7758
5238,9279
5238,976
5239,2650
5239,2699
5239,9291
5240,6420
5242,1201
5242,1251
5242,1391
5242,1666
5242,1796
5242,1834
5242,1853
5242,1901
5242,1952
5242,2049
5242,2139
5242,2467
5242,2827
5242,3214
5242,3282
5242,330
5242,3426
5242,3453
5242,3537
5242,3602
5242,3606
5242,3630
5242,4074
5242,4475
5242,4522
5242,5014
5242,5124
5242,5125
5242,5126
5242,5479
5242,5481
5242,5482
5242,5483
5242,5485
5242,5486
5242,6337
5242,6338
5242,6342
5242,6353
5242,6524
5242,6548
5242,6866
5242,6910
5242,7287
5242,7919
5242,7920
5242,7921
5242,7922
5242,7924
5242,976
5243,1253
5243,1901
5243,2262
5243,2699
5243,3304
5243,3451
5243,3602
5243,6342
5243,6346
5243,646
5244,1253
5244,1320
5244,1321
5244,1901
5244,2765
5244,296
5244,3482
5244,3930
5244,4335
5244,4876
5244,6335
5244,6875
5244,710
5244,758
5244,8164
5245,1251
5245,1417
5245,2139
5245,2308
5245,2449
5245,3386
5245,3843
5245,4101
5245,4125
5245,4694
5245,5165
5245,5474
5245,6418
5245,6765
5245,6967
5245,9019
5246,6356
5246,8411
5247,1312
5247,2047
5247,2650
5247,3001
5247,3240
5247,3309
5247,3481
5247,3562
5247,3945
5247,3967
5247,3980
5247,4011
5247,5220
5247,5311
5247,6378
5247,6380
5247,6899
5247,7375
5247,8424
5247,9291
5251,1443
5251,2220
5251,2246
5251,6887
5251,7728
5252,2228
5254,1952
5254,3110
5254,330
5254,3669
5254,5541
5254,6337
5254,6338
5254,6866
5254,7493
5254,8706
5255,2300
5255,330
5255,627
5257,2228
5258,1331
5258,1901
5258,3911
5258,4137
5258,4475
5258,4762
5258,4892
5258,6342
5258,6348
5258,6392
5258,646
5258,6982
5258,7440
5259,7758
5261,9291
5262,2356
5262,2587
5262,6288
5262,6475
5263,2160
5263,2356
5263,4420
5263,5273
5263,7721
5263,7722
5264,1355
5264,2587
5264,3721
5264,5166
5264,7300
5265,2300
5265,7758
5266,1020
5266,1141
5266,1559
5266,1593
5266,1697
5266,2039
5266,2091
5266,2308
5266,2378
5266,2898
5266,2899
5266,2938
5266,3531
5266,4052
5266,4101
5266,4406
5266,4667
5266,5103
5266,5432
5266,6457
5266,6580
5266,6763
5266,8447
5266,9045
5266,99
5268,2260
5269,7056
527,178
527,292
527,309
527,364
527,634
527,745
527,746
527,7703
527,7746
5270,178
5270,1912
5270,2095
5270,2132
5270,2133
5270,2141
5270,2595
5270,3203
5270,3474
5270,3734
5270,3753
5270,3916
5270,3959
5270,4
5270,4275
5270,4803
5270,6523
5270,6526
5270,7286
5270,7898
5270,8344
5270,8345
5270,976
5271,7066
5272,7758
5272,7910
5273,1755
5273,2300
5273,630
5273,7722
5273,7750
5273,7808
5273,7811
5274,1020
5274,1531
5274,1670
5274,1821
5274,1943
5274,2391
5274,2416
5274,3122
5274,3580
5274,39
5274,4202
5274,4254
5274,4306
5274,4966
5274,5468
5274,549
5274,6317
5274,6318
5274,6319
5274,8313
5275,7758
5275,7857
5276,2794
5276,4679
5276,6531
5276,7067
5276,7068
5276,8022
5277,6527
5278,7758
5279,7758
5279,9291
528,2989
528,43
528,7076
5280,2168
5280,7758
5281,9291
5282,1167
5282,1183
5282,1814
5282,1853
5282,1932
5282,200
5282,2105
5282,2133
5282,2141
5282,2223
5282,2413
5282,2458
5282,2519
5282,2540
5282,2559
5282,2563
5282,2986
5282,3247
5282,3376
5282,3941
5282,4275
5282,4379
5282,4509
5282,4556
5282,5199
5282,5385
5282,6910
5282,7216
5282,7299
5282,811
5282,9182
5282,969
5283,1449
5283,1758
5283,1759
5283,1806
5283,2125
5283,2400
5283,2401
5283,2758
5283,2986
5283,3063
5283,3114
5283,3804
5283,7385
5283,7744
5283,8131
5284,6886
5285,7756
5285,7857
5286,2228
5287,2268
5287,6461
5287,6886
5288,2228
5288,3234
5288,7756
5288,7758
5288,9291
5289,1183
5289,1814
5289,1880
5289,1912
5289,2257
5289,2416
5289,2468
5289,2581
5289,2966
5289,3174
5289,3341
5289,3364
5289,3461
5289,350
5289,385
5289,3911
5289,3912
5289,4053
5289,4093
5289,4254
5289,4310
5289,4340
5289,4556
5289,4955
5289,5479
5289,5480
5289,5571
5289,6335
5289,6337
5289,6523
5289,6787
5289,6795
5289,7292
5289,7293
5289,7393
5289,7397
5289,7403
5289,8093
5289,8561
5289,8689
5289,976
529,2976
529,7853
5290,2257
5290,4053
5290,8302
5290,9291
5291,6885
5292,1173
5292,134
5292,1355
5292,1518
5292,3110
5292,3406
5292,3895
5292,4355
5292,4575
5292,5474
5292,5558
5292,7965
5293,1901
5293,1952
5293,2629
5293,2784
5293,2852
5293,3294
5293,330
5293,3537
5293,3606
5293,3613
5293,3669
5293,3829
5293,3894
5293,3895
5293,4137
5293,4638
5293,4784
5293,5541
5293,6338
5293,6342
5293,6368
5293,6737
5293,6866
5293,7163
5293,7300
5293,8420
5293,8551
5293,9279
5294,2300
5295,1173
5295,1355
5295,2047
5295,2629
5295,2836
5295,2898
5295,3093
5295,3240
5295,3375
5295,3537
5295,3555
5295,3669
5295,3895
5295,4174
5295,4741
5295,4938
5295,4939
5295,5338
5295,7224
5295,7225
5295,7264
5295,7454
5295,7455
5295,8023
5296,1283
5296,134
5296,1591
5296,2295
5296,2300
5296,2917
5296,293
5296,3143
5296,3321
5296,3866
5296,4831
5296,5126
